smiles,Serine_threonine-protein_kinase_mTOR
CNC(=O)c1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(N2CCNCC2)c(C(F)(F)F)c1,1.0
O=C(O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,0.0
CS(=O)(=O)Nc1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(N2CCNCC2)c(C(F)(F)F)c1,1.0
CN(C)CCC(=O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,0.0
CC(=O)N1CCN(c2ccc(Nc3c(NC(=O)C(C)(C)C)cnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCCC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(N(C)C)C3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(CC)CC)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCC3CO)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)C3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc(F)cc1F,1.0
O=C(Nc1ccc(CO)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(OCCN(C)C)cc3)cc2)nc(N2CCOCC2C)n1,1.0
O=C(Nc1ccc(CCO)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.0
O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N(C)C)cc3)cc2)nc(N2CCOCC2C)n1,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(CN(C)C)cc3)cc2)nc(N2CCOCC2C)n1,1.0
CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,1.0
O=C(Nc1ccc(F)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.0
O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.0
COC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,1.0
Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,1.0
CNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,1.0
O=C(Nc1ccc(Cl)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.0
CN(C)CCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,1.0
COCC1OC(=O)C(=CN(C)CCCC(=O)O)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,0.0
CCCCN(C)C=C1C(=O)OC(COC)C2(C)C1=C(O)C(=O)C1=C2C(OC(C)=O)CC2(C)C(O)CCC12,0.0
CCN(C=C1C(=O)OC(COC)C2(C)C1=C(O)C(=O)C1=C2C(OC(C)=O)CC2(C)C(O)CCC12)CCN(CC)CC,0.0
CCN(C=C1C(=O)OC(COC)C2(C)C1=C(O)C(=O)C1=C2C(OC(C)=O)CC2(C)C(O)CCC12)CCCN(C)C,0.0
COCC1OC(=O)C(=CN(C)CCN(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,0.0
CCN(CC)CCN(C)C=C1C(=O)OC(COC)C2(C)C1=C(O)C(=O)C1=C2C(OC(C)=O)CC2(C)C(O)CCC12,1.0
CCN(C=C1C(=O)OC(COC)C2(C)C1=C(O)C(=O)C1=C2C(OC(C)=O)CC2(C)C(O)CCC12)CC,0.0
COCC1OC(=O)C(=CN(C)CC(=O)OC(C)(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,0.0
CCN(C=C1C(=O)OC(COC)C2(C)C1=C(O)C(=O)C1=C2C(OC(C)=O)CC2(C)C(O)CCC12)CCN(C)C,1.0
COCC1OC(=O)C(=CN(C)CCCN(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,0.0
COCC1OC(=O)C(=CN(CCCN(C)C)CCCN(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,0.0
COCC1OC(=O)C(=CN(C)C(C)(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,0.0
COCC1OC(=O)C(=CN(CCCN(C)C)C(C)(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,1.0
COCC1OC(=O)C(=CN(CCO)C(C)(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,0.0
COCC1OC(=O)C(=CN(C)CC(O)CO)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,0.0
CC1COCCN1c1nc(-c2ccc(NC(=O)NCCO)cc2)nc2c1COC2(C)C,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)C(C)(CO)OC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)C(C)(CC(C)(C)O)OC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(CCC#N)OC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)COC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(CCN(C)C)OC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(CO)OC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(CCOC)OC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)C(C)(CCO)OC3)cc1,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)NCCC#N)cc2)nc2c1COC2(C)C,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(C)OC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(CCO)OC3)cc1,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)NCC(O)CO)cc2)nc2c1COC2(C)C,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(CC(C)(C)O)OC3)cc1,1.0
CC(C)(C#N)c1nc(-c2cccc3[nH]ccc23)nc2c1OCC1COCCN21,1.0
COc1cc(-c2nc3c(c(C(C)(C)O)n2)OCC2COCCN32)c2cc[nH]c2c1,1.0
CC(C)(O)c1nc(-c2cc(F)cc3[nH]ccc23)nc2c1OCC1COCCN21,1.0
CS(=O)(=O)Nc1nc(-c2cccc3[nH]ccc23)nc2c1OCC1COCCN21,0.0
CC(C)(O)c1nc(-c2cccc3[nH]ccc23)nc2c1OCC1COCCN21,1.0
CC(C)(c1nc(-c2ccc(F)c3[nH]ccc23)nc2c1OCC1COCCN21)S(C)(=O)=O,0.0
CC(C)(c1nc(-c2cc(F)cc3[nH]ccc23)nc2c1OCC1COCCN21)S(C)(=O)=O,1.0
CC(C)(c1nc(-c2cccc3[nH]ccc23)nc2c1OCC1COCCN21)S(C)(=O)=O,1.0
CC(C)(c1nc(-c2c(F)ccc3[nH]ccc23)nc2c1OCC1COCCN21)S(C)(=O)=O,0.0
CC(C)(c1nc(-c2cc(C(F)(F)F)cc3[nH]ccc23)nc2c1OCC1COCCN21)S(C)(=O)=O,1.0
CS(=O)(=O)Cc1nc(-c2cccc3[nH]ccc23)nc2c1OCC1COCCN21,0.0
COc1cc(-c2nc3c(c(C(C)(C)S(C)(=O)=O)n2)OCC2COCCN32)c2cc[nH]c2c1,1.0
O=S(=O)(Cc1nc(-c2cccc3[nH]ccc23)nc2c1OCC1COCCN21)C(F)(F)F,1.0
Cc1cc2c(-c3nc4c(c(C(C)(C)S(C)(=O)=O)n3)OCC3COCCN43)cccc2[nH]1,1.0
CCOC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
CCNC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
COC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
Cn1c(=O)n(C2CCN(C(=O)C(C)(C)O)CC2)c2c3nc(-c4cnc5ccccc5c4)ccc3ncc21,1.0
CCN1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
CN1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
CC(C)OC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
CCC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
CNC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
O=c1[nH]c2cnc3ccc(-c4cnc5ccccc5c4)nc3c2n1C1CCNCC1,1.0
CC(C)C(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
CN(C)CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
Cn1c(=O)n(C2CCN(C(=O)C(C)(C)N)CC2)c2c3nc(-c4cnc5ccccc5c4)ccc3ncc21,1.0
Cn1c(=O)n(C2CCN(CC(F)(F)F)CC2)c2c3nc(-c4cnc5ccccc5c4)ccc3ncc21,1.0
Cc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCO3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCO3)cc2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)cc2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCO3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCO3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(-c2ccc(C(=O)N3CCCO3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(-c2ccc(C(=O)N3CCCO3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCO3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
COc1ncc(-c2ccc3ncc(Cl)c(=O)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(Cl)cc1,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccccc1,1.0
COc1ncc(-c2ccc3ncc(C)c(=O)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1cccc(F)c1,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(C#N)cc1,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccccc1C,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1cc(F)cc(F)c1,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1cc(F)ccc1F,1.0
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,1.0
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nccc(=O)n4c3)cnc2OC)cc1,1.0
COc1ccc2c(c1)c(C=C1Oc3cc(O)cc(O)c3C1=O)cn2C,1.0
O=C1C(=Cc2c[nH]c3ccccc23)Oc2cc(O)cc(O)c21,0.0
COc1ccc2c(c1)c(C=C1Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN(C)C,1.0
O=C1C(=Cc2c[nH]c3ccc(Cl)cc23)Oc2cc(O)cc(O)c21,0.0
COc1ccc2[nH]c(C)c(C=C3Oc4cc(O)cc(O)c4C3=O)c2c1,1.0
COc1ccc2c(c1)c(C=C1Oc3cc(O)cc(O)c3C1=O)c(C)n2C,1.0
Cc1[nH]c2ccc(Br)cc2c1C=C1Oc2cc(O)cc(O)c2C1=O,1.0
COc1ccc2c(c1)c(C=C1Oc3cc(O)cc(O)c3C1=O)cn2CCCN(C)C,0.0
COc1ccc2[nH]cc(C=C3Oc4cc(O)cc(O)c4C3=O)c2c1,1.0
Cn1cc(C=C2Oc3cc(O)cc(O)c3C2=O)c2ccccc21,1.0
O=C1C(=Cc2c[nH]c3ccc(Br)cc23)Oc2cc(O)cc(O)c21,0.0
COc1ccc2c(c1)c(C=C1Oc3cc(O)cc(O)c3C1=O)c(C)n2CCN(C)C,1.0
Cc1[nH]c2ccccc2c1C=C1Oc2cc(O)cc(O)c2C1=O,1.0
CS(=O)(=O)c1cccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,0.0
CS(=O)(=O)Nc1cccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,0.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3ncn(CC)c3n2)cc1,1.0
Oc1cccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,0.0
N#Cc1cccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,0.0
OCc1ccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)cc1,0.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3ncn(C)c3n2)cc1,1.0
Oc1ccccc1-c1nc(N2CCOCC2)c2nc[nH]c2n1,0.0
Oc1ccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)cc1,1.0
CS(=O)(=O)c1ccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)cc1,0.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3nc(C(C)(C)O)n(CCO)c3n2)cc1,1.0
NC(=O)c1ccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)cc1,0.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3nc(C(C)(C)O)n(C)c3n2)cc1,1.0
Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,0.0
Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,1.0
Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,1.0
CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,0.0
CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,1.0
COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,0.0
CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,1.0
COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,1.0
COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,1.0
COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,0.0
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,1.0
Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,1.0
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,0.0
Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2)nc1,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)cn4)cc3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC)cn4)cc3)c2C1=O,1.0
COc1ccnc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2)c1,1.0
CN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccn4)c(F)c3)c2C1=O,1.0
COc1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2)nc1,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccc(OC)n4)c(F)c3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCOC)cn4)cc3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C)cn4)cc3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cc(OC)ccn4)cc3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3F)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3)c2C1=O,1.0
CCNC(=O)Nc1ccc(-c2nc(C(=O)OCC)c(OCC)c(N3CCOCC3)n2)cc1,1.0
CC1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=O)NCCO)cc2)n1,1.0
CNC(=O)Nc1ccc(-c2nc(Cl)c(SC)c(N3CCOCC3)n2)cc1,1.0
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1,1.0
CCNC(=O)Nc1ccc(-c2nc(Cl)c(SC)c(N3CCOCC3)n2)cc1,1.0
CC1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=O)NCCN(C)C)cc2)n1,1.0
CCOC(=O)c1nc(-c2ccc(NC(=O)NC)cc2)nc(N2CCOCC2)c1OCC,1.0
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,0.0
CSc1c(Cl)nc(-c2ccc(NC(N)=O)cc2)nc1N1CCOCC1,1.0
COCc1cccc(-c2nc(CS(C)(=O)=O)cc(N3CCOCC3)n2)c1,0.0
CNC(=O)Nc1ccc(-c2ncc(OC)c(N3CCOCC3)n2)cc1,1.0
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccc2)n1,0.0
CC(C)(C)c1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,0.0
O=[N+]([O-])c1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,0.0
O=[N+]([O-])c1cc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)ccc1C(F)(F)F,0.0
CC(=O)Nc1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,1.0
Cc1c(C)c(C)c(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)c(C)c1C,0.0
Cc1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,0.0
O=S(=O)(c1ccc(F)cc1F)N(c1ccccc1)c1ccnc2ccc(-c3ccc(O)cc3)cc12,0.0
COc1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,0.0
O=S(=O)(c1ccc(Br)cc1)N(c1ccccc1)c1ccnc2ccc(-c3ccc(O)cc3)cc12,0.0
O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccnc2ccc(-c3ccc(O)cc3)cc12,0.0
O=S(=O)(c1ccc(F)cc1)N(c1ccccc1)c1ccnc2ccc(-c3ccc(O)cc3)cc12,0.0
N#Cc1ccc(S(=O)(=O)N(c2ccccc2)c2ccnc3ccc(-c4ccc(O)cc4)cc23)cc1,0.0
Oc1c(Br)cc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)cc1Br,0.0
CC(C)(C)c1cc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)c(O)c(C(C)(C)C)c1,0.0
Oc1ccc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)cc1Br,0.0
COc1ccc(OC)c(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)c1,0.0
O=[N+]([O-])c1ccc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)cc1,0.0
COc1cc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)cc(OC)c1OC,0.0
O=[N+]([O-])c1ccccc1C=NNc1nc2c(c(N3CCOCC3)n1)CSCC2,0.0
COc1ccc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)c(OC)c1OC,0.0
Fc1ccc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)c(Cl)c1,0.0
Clc1cccc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)c1Cl,0.0
COc1cc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)cc(OC)c1O,1.0
COc1ccc(C=NNc2nc3c(c(N4CCOCC4)n2)CSCC3)cc1,0.0
CC1COCCN1c1nc(N2CCOCC2C)c2nc(-c3cccc4[nH]ccc34)[nH]c2n1,1.0
CC(C)C1COCCN1c1nc(N2CCOCC2C)c2nc(-c3cccc4[nH]ccc34)[nH]c2n1,1.0
CCCC1COCCN1c1nc(N2CCOCC2C)c2nc(-c3cccc4[nH]ccc34)[nH]c2n1,1.0
CC1CN(c2nc(N3CCOCC3C)c3nc(-c4cccc5[nH]ccc45)[nH]c3n2)CC(C)O1,1.0
CC1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,1.0
CC1COCCN1c1nc(N2CCOC(CO)C2)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,1.0
CCC1COCCN1c1nc(N2CCOCC2C)c2nc(-c3cccc4[nH]ccc34)[nH]c2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2nc(-c3cc(CO)cc4[nH]ccc34)[nH]c2n1,1.0
c1cc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c2cc[nH]c2c1,1.0
COC(=O)c1cc(-c2nc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3[nH]2)c2cc[nH]c2c1,1.0
COc1cc(-c2nc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3[nH]2)c2cc[nH]c2c1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2nc(-c3cc(F)cc4[nH]ccc34)[nH]c2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccnc(Cl)c3)nc2n1,1.0
CC(=O)Nc1cc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)ccn1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccnc(NN)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cc(F)nc(F)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccnc(F)c3)nc2n1,1.0
COc1cc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)ccn1,1.0
CC1CN(c2nc(N3CCOCC3C)c3ccc(-c4ccncc4)nc3n2)CC(C)O1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccnc(C#N)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccncc3)nc2n1,1.0
CNc1cc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)ccn1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccnc(C(N)=O)c3)nc2n1,1.0
