smiles,Epidermal_growth_factor_receptor_erbB1
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Cl)c3F)c1NC2,1.0
Fc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,1.0
Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,0.0
COc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,0.0
COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,0.0
C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,0.0
Fc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,0.0
COc1cc2c(cc1OC)Oc1nc(C)nc(Nc3cccc(Cl)c3F)c1NC2,0.0
Clc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,0.0
COc1cc2c(cc1OC)Oc1ncnc(Nc3cc(Cl)ccc3F)c1NC2,0.0
COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,1.0
Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl,0.0
COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,1.0
COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,1.0
C#Cc1cccc(Nc2ncnc3c2NCc2cc(OC)c(OC)cc2O3)c1,1.0
CS(=O)(=O)CCNCc1coc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)c1,0.0
CC(=O)OCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.0
NS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,0.0
CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
OCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
O=S(=O)(NCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)C(F)(F)F,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(Br)c5)cc4)c3c2)o1,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)cc4)c3c2)o1,1.0
C[S+](O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CCCS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1,0.0
CS(=O)(=O)CCNCc1ccoc1-c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,0.0
CC(C)NC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1,0.0
CNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CCC(=O)ONC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)o1,0.0
CCCCC(=O)ONC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Br)c4)c3c2)o1,0.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(C(F)(F)F)c4)c3c2)o1,0.0
COc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1OCc1cccc(F)c1,1.0
O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,1.0
CCCCCCC(=O)ONC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CC(N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.0
c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,0.0
O=C(C=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,1.0
CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
CCCN(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.0
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,0.0
O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccccc2)=N1,0.0
O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)=N1,0.0
O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(Cl)cc2)=N1,0.0
O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(F)cc2)=N1,0.0
O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Br)cc2)=N1,0.0
O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Br)cc2)=N1,0.0
COc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1,0.0
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1,0.0
O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)=N1,0.0
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,0.0
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,0.0
O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(Br)cc2)=N1,0.0
O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccccc2)=N1,0.0
O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Cl)cc2)=N1,0.0
Cc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,0.0
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,0.0
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1,0.0
Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,0.0
COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,0.0
COc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1,0.0
O=C1CSC(N2N=C(c3ccccc3)CC2c2ccccc2)=N1,0.0
Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1,0.0
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1,0.0
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1,1.0
O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(F)cc2)=N1,0.0
O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Cl)cc2)=N1,0.0
COc1ccc(C2CC(c3ccc(C)cc3)=NN2C2=NC(=O)CS2)cc1,0.0
Cc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1,0.0
O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Br)cc2)=N1,0.0
COc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,0.0
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(OC)cc3)C2)cc1,0.0
O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Cl)cc2)=N1,0.0
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1,0.0
O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)=N1,0.0
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1,0.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0.0
O=C(Nc1ccc(F)cc1)c1ccc(N(CCCl)CCCl)cc1,0.0
O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(F)c(Cl)c2)c1)NO,0.0
O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(Cl)c(Cl)c2)c1)NO,0.0
C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)c(OC)cc2O)c1,0.0
O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(F)c(F)c2)c1)NO,0.0
C=CC(=O)Nc1ccc(C(=O)Nc2cccc(C(=O)N(CC)CC)c2)c(O)c1,0.0
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,0.0
C=CC(=O)Nc1ccc(C(=O)Nc2cccc(Cl)c2)c(O)c1,0.0
C#Cc1cccc(NC(=O)c2cccc(NC(=O)CCCCCC(=O)NO)c2)c1,0.0
O=C(Nc1ccccc1Br)c1ccc(N(CCCl)CCCl)cc1,0.0
C=CC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(Cl)c2)c1,0.0
CCOc1cc(N)c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)C=CCN(C)C,0.0
Cc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,1.0
O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(F)c2)c1)NO,0.0
O=C(Nc1ccc(Cl)cc1)c1ccc(N(CCCl)CCCl)cc1,0.0
O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c1)NO,0.0
CN(C(=O)c1ccc(N(CCCl)CCCl)cc1)c1ccccc1,0.0
C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2OC)c1,0.0
O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,0.0
CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)C=CCN(C)C,0.0
C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2O)c1,0.0
C#Cc1cccc(NC(=O)c2cc(OCCCCCCC(=O)NO)ccc2O)c1,1.0
O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(C(F)(F)F)c2)c1)NO,0.0
COc1cc(O)c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)CCCCCC(=O)NO,0.0
COc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,1.0
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,0.0
CC(C)c1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,1.0
O=C(Nc1ccc(Br)cc1)c1ccc(N(CCCl)CCCl)cc1,1.0
O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccccc2)c1)NO,0.0
C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCCC(=O)NO)ccc2O)c1,0.0
O=C(Nc1ccccc1F)c1ccc(N(CCCl)CCCl)cc1,0.0
O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(N(CCCl)CCCl)cc1,0.0
O=C(O)CCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,1.0
O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1,0.0
CC(C)OC(=O)CCC(=O)Nc1cc(Nc2ccc(C(=O)OC(C)C)cc2)ncn1,0.0
CCOC(=O)c1ccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)cc1,1.0
O=C(O)CCCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,1.0
COc1cccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,1.0
O=C(O)CCC(=O)Nc1cc(Nc2cccc(C(=O)O)c2)ncn1,0.0
COc1ccc(OC)c(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,1.0
CON=Cc1c(N)ncnc1Nc1ccc(F)c(Cl)c1,1.0
CCCC(C)OC(=O)CCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1,0.0
CCOC(=O)CC(=O)Nc1cc(Nc2ccc(F)cc2)ncn1,0.0
CCOC(=O)CCC(=O)Nc1cc(Nc2ccc(C(=O)OCC)cc2)ncn1,0.0
CCOC(=O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,1.0
Cc1cccc(Nc2cc(NCCO)ncn2)c1,1.0
CCOC(=O)CCC(=O)Nc1cc(Nc2cccc(OC)c2)ncn1,0.0
CCOC(=O)CCC(=O)Nc1cc(Nc2cc(OC)ccc2OC)ncn1,0.0
CCOC(=O)CCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,0.0
O=C(O)CCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,0.0
CCOC(=O)CCC(=O)Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1,0.0
CCNc1cc(Nc2cc(OC)ccc2OC)ncn1,0.0
CCCC(C)OC(=O)CCC(=O)Nc1cc(Nc2cccc(C(=O)OC(C)CCC)c2)ncn1,0.0
CON=Cc1c(N)ncnc1Nc1cccc(Br)c1,1.0
CCOC(=O)CCCC(=O)Nc1cc(Nc2cc(OC)ccc2OC)ncn1,0.0
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,0.0
Oc1cc(Nc2ccccc2)ncn1,0.0
CCOC(=O)CCC(=O)Nc1cc(Nc2cccc(C(=O)OCC)c2)ncn1,0.0
O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,1.0
CCNc1cc(Nc2cccc(Cl)c2)ncn1,1.0
O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1,1.0
CCOC(=O)CCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1,1.0
O=C(O)CCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1,0.0
CC(C)OC(=O)CCC(=O)Nc1cc(Nc2ccc(F)cc2)ncn1,0.0
COc1cccc(Nc2cc(NC(=O)CCC(=O)O)ncn2)c1,0.0
O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O,0.0
CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,1.0
COC(=O)c1cc(NCc2ccccc2O)ccc1O,0.0
CC(C)(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0
COC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,0.0
O=C(NO)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0
CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,1.0
CONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0
COC(=O)c1cc(NCc2cccc(O)c2)ccc1O,0.0
CC(C)(C)OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0
CCOP(=O)(Cc1cc(NCc2cc(O)ccc2O)ccc1O)OCC,0.0
CCOC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,0.0
CCCCCCCCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,0.0
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,0.0
O=S(=O)(O)c1cc(NCc2cc(O)ccc2O)ccc1O,0.0
Oc1ccc(NCc2cc(O)ccc2O)cc1,0.0
CC(C)(C)ONC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,0.0
CCCCCCCCCCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,0.0
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0
CC(C)(C)ONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0
CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0
COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,0.0
O=C(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,0.0
O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,0.0
CC(C)CCCC(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,0.0
CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0
COC(=O)c1cccc(NCc2cc(O)ccc2O)c1,0.0
CNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,0.0
O=P(O)(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,0.0
COC(=O)c1cc(NCc2cc(OC)ccc2OC)ccc1O,0.0
COCCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1C(=O)NCCN(C)C,1.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C(=O)CO)CC1,1.0
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Br)c4)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C(F)(F)F)c4)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1C(=O)NCCSC,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C)c4)ncnc3cc2OC)CC1,1.0
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(CC(N)=O)CC1,1.0
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,1.0
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(C)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1C(=O)NC,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1C(=O)OC,1.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1C(N)=O,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OCCC)CC1,1.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1C(=O)NCCOC,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1C(=O)NCCS(C)(=O)=O,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,1.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1C(=O)NCCO,1.0
COCCN1CCC(Oc2cc3c(Nc4cc(Cl)ccc4F)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(C)c4)ncnc3cc2OC)CC1,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C=C)c4)ncnc3cc2OC)CC1,1.0
COc1cc2c(NCc3ccccc3)ncnc2cc1O,1.0
COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,1.0
CN(C)N=Nc1ccc2ncnc(NCc3ccccc3)c2c1,1.0
COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,1.0
CN=NNc1ccc2ncnc(NCc3ccccc3)c2c1,1.0
COc1cc2ncnc(NC(C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,1.0
COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,1.0
CCC(=O)Nc1cc2c(NCc3ccccc3)ncnc2cc1OC,1.0
COc1cc2ncnc(NCc3ccc(F)c(F)c3)c2cc1OCCCCCCC(=O)NO,1.0
COc1cc2ncnc(NC(C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,1.0
COc1ccc(CNc2ncnc3ccccc23)cc1,0.0
O=[N+]([O-])c1ccc2c(NCc3ccccc3)ncnc2c1,0.0
COc1cc2ncnc(NCc3ccc(Cl)c(F)c3)c2cc1OCCCCCCC(=O)NO,1.0
O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12,0.0
COc1cc2ncnc(NCc3ccccc3)c2cc1OC,1.0
COc1cc2ncnc(NC(C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,1.0
COc1cccc2ncnc(NCc3ccccc3)c12,0.0
CC(Nc1ncnc2ccc(OCCCCCCC(=O)NO)cc12)c1ccccc1,1.0
c1ccc(CNc2ncnc3ccccc23)cc1,1.0
COc1ccc2ncnc(NCc3ccccc3)c2c1,1.0
COc1cc2ncnc(NCc3ccccc3)c2cc1O,1.0
COc1cc2ncnc(NCc3cccc(Br)c3)c2cc1OCCCCCCC(=O)NO,1.0
Nc1ccc2ncnc(NCc3ccccc3)c2c1,1.0
COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC,1.0
COc1ccc2c(NCc3ccccc3)ncnc2c1,1.0
CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC,1.0
CC(Nc1ncnc2ccc(OCCCCCC(=O)NO)cc12)c1ccccc1,1.0
Clc1ccc(CNc2ncnc3ccccc23)cc1,0.0
CCC(=O)Nc1cc2c(NC(C)c3ccccc3)ncnc2cc1OC,1.0
Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1[N+](=O)[O-],1.0
Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1C#N,1.0
CC(C)Oc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2,1.0
COCCOc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2,1.0
C#Cc1cccc(Nc2ncnc3cc(OCC)c4c(c23)OCCO4)c1,1.0
COCCOc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2,1.0
CCOc1cc2ncnc(Nc3ccc(C)c(Cl)c3)c2c2c1OCCO2,1.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1,1.0
CC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,1.0
CC(C)Oc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2,1.0
C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1,1.0
COCCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2c1OCCO2,1.0
CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2,1.0
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,1.0
C#Cc1cccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)c1,1.0
COCCOc1cc2ncnc(Nc3ccc(C)c([N+](=O)[O-])c3)c2c2c1OCCO2,1.0
CCOC(C)Oc1cc2ncnc(Nc3ccc(C)c([N+](=O)[O-])c3)c2c2c1OCCO2,1.0
CCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2c1OCCO2,1.0
C#Cc1cccc(Nc2ncnc3cc(OC)c4c(c23)OCCO4)c1,1.0
CCOc1cc2ncnc(Nc3ccc(C)cc3)c2c2c1OCCO2,1.0
CCOc1cc2ncnc(Nc3cccc([N+](=O)[O-])c3)c2c2c1OCCO2,1.0
COCCOc1cc2ncnc(Nc3ccc(Cl)c([N+](=O)[O-])c3)c2c2c1OCCO2,1.0
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,1.0
COCCOc1cc2ncnc(Nc3ccc(F)cc3)c2c2c1OCCO2,1.0
COCC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,1.0
CC(C)Oc1cc2ncnc(Nc3ccc(Cl)c([N+](=O)[O-])c3)c2c2c1OCCO2,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,1.0
CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2,1.0
