smiles,Tyrosine-protein_kinase_BTK
FC(F)(F)c1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,0.0
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(C(F)(F)F)cc3)nn2n1,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,0.0
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,0.0
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,0.0
CC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,0.0
CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,0.0
CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,0.0
Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,0.0
C=CC(=O)N1CCC2(CC(n3c(NC(=O)c4ccc(-c5cnco5)s4)nc4cc(F)ccc43)C2)C1,1.0
C=CC(=O)N1CCC2(CC(n3c(NC(=O)c4ccc(-c5cnco5)s4)nc4cc(NC)ccc43)C2)C1,1.0
C=CC(=O)N1CCC2(CC(n3c(NC(=O)c4ccc(-c5cnco5)s4)nc4cc(CNC(C)C(C)(C)C)ccc43)C2)C1,1.0
C=CC(=O)N1CCC2(CC(n3c(NC(=O)c4ccc(-c5cnco5)s4)nc4ccccc43)C2)C1,1.0
C=CC(=O)N1CCC2(CC(n3c(NC(=O)c4ccc(-c5cnco5)s4)nc4cc(CNCC(C)(C)CO)ccc43)C2)C1,1.0
C=CC(=O)N1CCCC(Nc2ncnc(N)c2C(=O)c2ccc(Oc3ccccc3)cc2)C1,1.0
C=CC(=O)N1CCCC(Nc2ncnc(NC)c2C(=O)c2ccc(Oc3ccccc3)cc2)C1,0.0
C=CC(=O)N1CCCC(Nc2ncnc(N(C)C)c2C(=O)c2ccc(Oc3ccccc3)cc2)C1,0.0
C=CC(=O)N1CCCC(Nc2ncnc(NC(C)C)c2C(=O)c2ccc(Oc3ccccc3)cc2)C1,0.0
C=CC(=O)N1CCCC(Nc2ncnc(NCC)c2C(=O)c2ccc(Oc3ccccc3)cc2)C1,0.0
CC1CN(c2ccc(Nc3cc(-c4cc(F)cc(N5CCn6c(cc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CCN1C,1.0
CN1CCN(c2ccc(Nc3cc(-c4cccc(N5CCn6c(cc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,1.0
CN1CCN(c2ccc(Nc3cc(-c4cc(F)cc(N5CCn6c(cc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,1.0
Cn1cc(-c2cccc(N3CCn4c(cc5c4CCCC5)C3=O)c2CO)cc(Nc2ccc(N3CCNCC3)cn2)c1=O,1.0
CC1CN(C)CCN1c1ccc(Nc2cc(-c3cc(F)cc(N4CCn5c(cc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,1.0
CC1(C(=O)O)CCC(C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,1.0
Nc1nccn2c(C3CCC(C(=O)O)C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,1.0
CC1(C(=O)O)CCC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,1.0
CC(C)C1(C(=O)O)CCC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,1.0
CC(C)C1(C(=O)O)CCC(C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,1.0
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)OCCN(C)C)cc2)c2ncn(C)c2n1,1.0
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)NCCO)cc2)c2ncn(C)c2n1,1.0
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)O)cc2)c2ncn(C)c2n1,1.0
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N(C)C)cc2)c2ncn(C)c2n1,1.0
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)NCCN(C)C)cc2)c2ncn(C)c2n1,1.0
Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCC(O)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,1.0
COC1CCN(C(=O)c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5C)ncnc4[nH]3)cc2)CC1,1.0
Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCC(C)(O)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,1.0
Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCCCC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,1.0
Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCCC(O)C5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,1.0
C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCC(OC)CC1,1.0
C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCC(OC)CC1,1.0
C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCCC(O)C1,1.0
C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCCC(O)C1,1.0
C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCC(O)CC1,1.0
CN(C)C1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)C)cc5)c4CO)ncnc3[nH]2)CC1,1.0
CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCC(O)CC5)cc34)c2CO)cc1,1.0
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CCC(O)CC3)cc12,1.0
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CCC(N(C)C)CC3)cc12,1.0
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCC(O)CC3)cc12,1.0
CC(C)(C)c1cc(F)c2c(=O)n(Cc3ccc(-c4cc[nH]c(=O)c4)cc3CO)ncc2c1,0.0
CC(C)(C)c1cc(F)c2c(=O)n(Cc3ccc(-c4cc[nH]c(=O)c4)cc3F)ncc2c1,1.0
CC(C)(C)c1cc(F)c2c(=O)n(Cc3ccc(-c4cc[nH]c(=O)c4)cc3)ncc2c1,0.0
CC(C)(C)c1cc(F)c2c(=O)n(Cc3cc(CO)c(-c4cc[nH]c(=O)c4)cc3F)ncc2c1,0.0
CC(C)(C)c1cc(F)c2c(=O)n(Cc3c(F)cc(-c4cc[nH]c(=O)c4)cc3F)ncc2c1,0.0
CN(C)C(=O)c1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)cc1,1.0
O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ccnc3[nH]c(-c4ccc(O)cc4)cc23)c1CO,1.0
Nc1cccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)c1,1.0
CC(=O)c1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)cc1,1.0
COc1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)cc1,1.0
CC(=O)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)CC1,1.0
CN(C)S(=O)(=O)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)CC1,1.0
CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)CC1,1.0
CS(=O)(=O)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)CC1,1.0
O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ccnc3[nH]c(C4=CCNCC4)cc23)c1CO,1.0
Nc1n[nH]c2cc(-c3ccc(C(=O)O)cc3)nc(-c3ccc(Oc4cccc(F)c4)cc3)c12,1.0
CNC(=O)c1ccc(-c2cc3[nH]nc(N)c3c(-c3ccc(Oc4ccccc4)cc3)n2)cc1,1.0
Nc1n[nH]c2cc(-c3ccc(C(=O)O)cc3)nc(-c3ccc(Oc4ccccc4)cc3)c12,1.0
Nc1n[nH]c2cc(-c3ccc(C(=O)NCC(=O)O)cc3)nc(-c3ccc(Oc4ccccc4)cc3)c12,1.0
Nc1n[nH]c2cc(-c3ccc(C(=O)O)c(F)c3)nc(-c3ccc(Oc4ccccc4)cc3)c12,1.0
CC(C)S(=O)(=O)NC1CCCN(c2nc(C(N)=O)c(Nc3ccccn3)s2)C1,0.0
CS(=O)(=O)NC1CCCN(c2nc(C(N)=O)c(Nc3ccccn3)s2)C1,0.0
CC(C)(C)OC(=O)NC1CCCN(c2nc(C(N)=O)c(Nc3ccccn3)s2)C1,0.0
CC(=O)NC1CCCN(c2nc(C(N)=O)c(Nc3ccccn3)s2)C1,0.0
Cc1n[nH]c2ncc(-c3ccc(Cl)c(NC(=O)C=CN(C)C)c3)cc12,1.0
Cc1n[nH]c2ncc(-c3cccc(NC(=O)C=CN(C)C)c3)cc12,1.0
CCC=CC(=O)Nc1cccc(-c2cnc3[nH]nc(C)c3c2)c1,1.0
C=CC(=O)Nc1cc(-c2cnc3[nH]nc(C)c3c2)ccc1Cl,1.0
Cc1c(N)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,1.0
Cc1c(NC(=O)C(C)(C)C)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,1.0
Cc1c(NS(C)(=O)=O)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,1.0
Cc1cccc(-c2nc(Nc3ccc(C(=O)N4CCOCC4)cc3)c3nc[nH]c3n2)c1C,1.0
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)O,0.0
CC(C)NC(=O)c1c[nH]c2ncc(C3CC3)nc12,0.0
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C,0.0
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,0.0
COCC(=O)N1CCOC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,1.0
CC(C)C(=O)N1CCOC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,1.0
COCCC(=O)N1CCOC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,1.0
CC(=O)N1CCOC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,1.0
COCCOCCn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,1.0
CC(C)n1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,1.0
CCn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,1.0
Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,1.0
C=CC(=O)N1CCC(Nc2ncnc(N(C)C)c2C(=O)c2ccc(OCC)cc2)CC1,0.0
C=CC(=O)N1CCC(Nc2ncnc(NC(C)C)c2C(=O)c2ccc(OCC)cc2)CC1,0.0
C=CC(=O)N1CCC(Nc2ncnc(NCC)c2C(=O)c2ccc(OCC)cc2)CC1,0.0
C=CC(=O)N1CCC(Nc2ncnc(NC)c2C(=O)c2ccc(OCC)cc2)CC1,0.0
Cc1c(-c2nc(N)nc3[nH]c(-c4ccc(CN5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,1.0
CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cc2)CC1,1.0
CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cc2)CC1,1.0
Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(=O)N4CCOCC4)cc3)ncc2Cl)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(=O)N4CCOCC4)c(OC)c3)ncc2F)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(=O)N4CCOCC4)c(Cl)c3)ncc2Cl)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(=O)N4CCOCC4)c(OC)c3)ncc2Cl)c1,1.0
CC(=O)N1CCN(c2ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,1.0
COCCCN1CCN(c2ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,1.0
Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccc(N3CCN(CCC(F)(F)F)CC3)cn2)c1=O,1.0
COCCN1CCN(c2ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,1.0
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(N)=O)c5ccc(C(O)CO)nc54)c3CO)ncc2c1,1.0
CN(C)CCNc1ccc2c(C(N)=O)cn(-c3cccc(-n4ncc5cc(C(C)(C)C)cc(F)c5c4=O)c3CO)c2n1,0.0
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(N)=O)c5cccnc54)c3CO)ncc2c1,1.0
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(N)=O)c5ccc(Br)nc54)c3CO)ncc2c1,1.0
Cc1c(-c2ccc(C(N)=O)c3[nH]cc(C)c23)cccc1-n1cnc2ccccc2c1=O,1.0
Cc1cc2c(-c3cccc(-n4cnc5ccccc5c4=O)c3C)ccc(C(N)=O)c2[nH]1,1.0
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1-n1cnc2ccccc2c1=O,1.0
Cc1[nH]c2c(C(N)=O)ccc(-c3cccc(-n4cnc5ccccc5c4=O)c3C)c2c1C,1.0
C=CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)c(OP(=O)(OC(C)C)OC(C)C)c3)ncc2Cl)c1,0.0
C=CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)c(F)c3)ncc2Cl)c1,1.0
C=CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1,1.0
C=CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)c(O)c3)ncc2Cl)c1,1.0
C=CC(=O)N1CCN(c2ncnc(N)c2C(=O)c2ccc(Oc3ccccc3)cc2)CC1,1.0
C=CC(=O)N1CCN(c2ncnc(NC(C)C)c2C(=O)c2ccc(Oc3ccccc3)cc2)CC1,0.0
C=CC(=O)N1CCN(c2ncnc(NCC)c2C(=O)c2ccc(Oc3ccccc3)cc2)CC1,0.0
C=CC(=O)N1CCN(c2ncnc(NC)c2C(=O)c2ccc(Oc3ccccc3)cc2)CC1,0.0
CC(C)(C)C=C(C#N)C(=O)N1CCCC1Cn1cc(-c2ccc(Oc3cccc(F)c3F)cc2)c2c(N)ncnc21,1.0
Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1CC1CCCN1C(=O)C(C#N)=CC(C)(C)N(C)C,1.0
CCN(CC)C(C)(C)C=C(C#N)C(=O)N1CCCC1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,1.0
CC(C)C(C)(C)C=C(C#N)C(=O)N1CCCC1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,1.0
Cc1c(-c2cn(C)c(=O)c(Nc3ccc(C4NCCN(C)C4=O)cc3)n2)cccc1N1Cc2cc(C(C)(C)C)sc2C1=O,1.0
CN1CCN(C)C(c2ccc(Nc3nc(-c4ccc(F)c(N5Cc6cc(C(C)(C)C)sc6C5=O)c4)cn(C)c3=O)cc2)C1=O,1.0
Cc1c(-c2cn(C)c(=O)c(Nc3ccc(C4C(=O)NCCN4C)cc3)n2)cccc1N1Cc2cc(C(C)(C)C)sc2C1=O,1.0
CN1CCN(C)C(c2ccc(Nc3nc(-c4ccc(F)c(N5Cc6cc(C(C)(C)C)sc6C5=O)c4F)cn(C)c3=O)cc2)C1=O,1.0
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c(=O)c1cc(N)ccc12,1.0
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c(=O)c1cc([N+](=O)[O-])ccc12,0.0
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c(=O)c1ccc(N)cc12,1.0
C=CC(=O)Nc1ccc2c(c1)c(=O)[nH]c1c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn12,1.0
CC(=O)Nc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,1.0
COc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)cc1,1.0
CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccc(Cl)c(Cl)c4)cc23)CC1,1.0
COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,1.0
CN(C)CC=CC(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,1.0
CCOC(C)(C)C=C(C#N)C(=O)C1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,1.0
C=CC(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,1.0
CC#CC(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,1.0
Cn1ncc2c1CCCC2n1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c2c(N)ncnc21,1.0
Nc1ncnc2c1c(-c1ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc1)nn2C1CCCc2c1cnn2CCO,1.0
Nc1ncnc2c1c(-c1ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc1)nn2C1CCCc2[nH]ncc21,1.0
CCn1ncc2c1CCCC2n1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c2c(N)ncnc21,1.0
C=CC(=O)N1CCC(Nc2ncnc(NCC)c2C(=O)c2ccc(Oc3ccccc3)cc2)CC1,0.0
C=CC(=O)N1CCC(Nc2ncnc(N)c2C(=O)c2ccc(Oc3ccccc3)cc2)CC1,0.0
C=CC(=O)N1CCC(Nc2ncnc(NC)c2C(=O)c2ccc(Oc3ccccc3)cc2)CC1,0.0
C=CC(=O)N1CCC(Nc2ncnc(NC(C)C)c2C(=O)c2ccc(Oc3ccccc3)cc2)CC1,0.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCN4CCOCC4)cc3)ncc2Cl)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCN4CCOCC4)cc3C)ncc2Cl)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCN4CCOCC4)c(OC)c3)ncc2Cl)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCN4CCOCC4)c(Cl)c3)ncc2Cl)c1,1.0
C=CC(=O)N1CCN(c2ncnc(NC)c2C(=O)c2ccc(OCC)cc2)CC1,0.0
C=CC(=O)N1CCN(c2ncnc(N)c2C(=O)c2ccc(OCC)cc2)CC1,0.0
C=CC(=O)N1CCN(c2ncnc(NC(C)C)c2C(=O)c2ccc(OCC)cc2)CC1,0.0
C=CC(=O)N1CCN(c2ncnc(NCC)c2C(=O)c2ccc(OCC)cc2)CC1,0.0
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.0
CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,0.0
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,0.0
COc1cc2ncnc(Nc3ccc(C)c(O)c3)c2cc1OC,0.0
CC=CC(=O)N1CC2(CC(n3nc(-c4ccc(Oc5ccccc5)cn4)c4c(N)ncnc43)C2)C1,1.0
CC#CC(=O)N1CC2(CC(n3nc(-c4ccc(Oc5ccccc5)cn4)c4c(N)ncnc43)C2)C1,1.0
CN(C)CC=CC(=O)N1CC2(CC(n3nc(-c4ccc(Oc5ccccc5)cn4)c4c(N)ncnc43)C2)C1,1.0
C=CC(=O)N1CC2(CC(n3nc(-c4ccc(Oc5ccccc5)cn4)c4c(N)ncnc43)C2)C1,1.0
C=CC(=O)Nc1cc(Cl)ccc1C1CCNc2c(C(N)=O)c(-c3ccc(OCC4CC4)cc3)nn21,1.0
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OCC4CC4)cc3)nn21,1.0
NC(=O)c1c(-c2ccc(OCC3CC3)cc2)nn2c1NCCC2c1ccccc1N,0.0
C=CC(=O)Nc1cc(C)ccc1C1CCNc2c(C(N)=O)c(-c3ccc(OCC4CC4)cc3)nn21,1.0
NC(=O)c1ccc2c(-c3ccnc(NCCCO)n3)c(-c3ccc(F)cc3)nn2c1,0.0
CN(C)CCCNc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1,0.0
Nc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1,0.0
OCCCNc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1,0.0
CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC1,0.0
CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(NCCO)n2)CC1,0.0
CC1(C)CC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC(C)(C)N1,0.0
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,0.0
Nc1ncc(C2=CNCCC2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,0.0
CC(C)(C)OC(=O)N1C=C(c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)CCC1,0.0
CNC(=O)CN1C=C(c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)CCC1,1.0
C=CC(=O)N1C=C(c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)CCC1,1.0
Cn1cc(-c2cccc(-n3ncc4cc(C(C)(C)C)ccc4c3=O)c2CO)cc1C(N)=O,1.0
Cn1cc(-c2cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc1C(N)=O,1.0
Cn1cc(-c2cccc(-n3ncc4cc(C(C)(C)C)cc(CO)c4c3=O)c2CO)cc1C(N)=O,1.0
CC(C)(C)c1ccc2c(=O)n(-c3cccc(-c4c[nH]c(C(N)=O)c4)c3CO)ncc2c1,1.0
CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,1.0
CCN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ncc6cc(C(C)(C)C)ccc6c5=O)c4CO)cn(C)c3=O)nc2)CC1,1.0
CCN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,1.0
CC(C)c1ccc(C(=O)Nc2cccc(-c3nc(N)nc(Nc4ccc(N5CCOCC5)cc4)n3)c2CO)cc1,1.0
CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3nc(N)nc(Nc4ccc(N5CCOCC5)cc4)n3)c2CO)cc1,1.0
CN(C)c1ccc(C(=O)Nc2cccc(-c3nc(N)nc(Nc4ccc(N5CCOCC5)cc4)n3)c2CO)cc1,1.0
CCn1cc2c(n1)CCCC2n1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c2c(N)ncnc21,1.0
Cn1cc2c(n1)CCCC2n1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c2c(N)ncnc21,1.0
Nc1ncnc2c1c(-c1ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc1)nn2C1CCCc2nn(CCO)cc21,1.0
C=CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5cccc(N)c5)cc4c32)cc1,0.0
C=CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5ccc(O)cc5)cc4c32)cc1,0.0
C=CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5ccc(C(=O)O)cc5)cc4c32)cc1,0.0
O=C1c2ccc(C3CC3)cc2OCCN1c1cc(F)cc(-c2ccnc3[nH]c(C4=CCN(C5COC5)CC4)cc23)c1CO,1.0
O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(C4=CCN(C5COC5)CC4)cc23)c1CO,1.0
